Year,Fuel_Type,Transmission,Mileage,Engine,Power,Price
2015,3,0,18.0,1497.0,117.3,8.9
2012,3,1,20.36,1197.0,78.9,3.65
2015,1,0,18.56,1995.0,190.0,29.0
2013,1,0,16.55,1968.0,147.51,13.5
2008,3,0,10.1,2354.0,152.0,5.4
2016,3,1,18.9,1197.0,81.86,5.89
2016,1,1,28.09,1248.0,88.5,8.45
2011,3,1,17.4,1497.0,117.3,4.0
2013,1,0,9.52,2993.0,313.0,45.0
2016,3,0,23.1,998.0,67.04,3.94
2011,1,0,13.73,1995.0,148.0,8.0
2013,1,1,20.0,1399.0,68.0,4.1
2006,1,1,12.8,2494.0,102.0,6.25
2015,1,1,28.4,1248.0,73.75,5.25
2019,3,0,19.0,2996.0,362.07,83.96
2013,1,0,16.1,1950.0,194.0,21.0
2015,3,1,18.9,1197.0,81.86,4.3
2014,3,1,17.3,1497.0,117.3,5.25
2010,3,0,11.9,4806.0,550.0,32.0
2013,1,1,17.21,1493.0,100.0,3.9
2007,3,1,13.4,1794.0,125.0,2.2
2016,1,1,25.32,1198.0,77.0,3.7
2010,3,0,10.9,2497.0,215.0,11.27
2013,3,1,22.74,796.0,47.3,2.41
2015,1,0,15.73,1968.0,174.33,19.0
2015,1,1,23.59,1364.0,67.05,5.8
2016,1,1,15.1,2179.0,140.0,13.52
2015,1,1,13.0,2982.0,168.7,24.5
2014,0,1,24.6,1193.0,55.23,3.25
2017,1,0,17.9,2143.0,201.15,56.73
2015,1,1,19.67,1582.0,126.2,9.95
2012,3,0,16.8,1497.0,118.0,5.5
2015,1,0,17.11,1968.0,174.33,25.0
2009,3,1,17.3,993.0,60.0,1.0
2011,3,1,19.7,796.0,46.3,2.15
2018,3,0,21.4,1197.0,83.1,7.89
2015,1,1,16.0,2179.0,140.0,10.25
2007,3,1,19.0,1194.0,94.68,6.0
2017,3,1,18.6,1197.0,81.86,7.53
2018,1,0,19.27,2143.0,167.62,39.45
2014,3,1,17.8,1497.0,117.3,5.84
2017,3,1,18.88,1499.0,110.4,8.65
2017,3,1,21.4,1197.0,83.1,7.74
2008,3,1,20.36,1197.0,78.9,2.5
2007,1,1,12.8,2494.0,102.0,5.7
2016,3,1,21.4,1197.0,83.1,5.8
2012,1,0,12.07,2967.0,241.4,36.5
2012,1,0,13.01,2199.0,194.3,9.5
2013,3,1,17.0,1497.0,118.0,4.55
2012,1,1,21.9,1396.0,90.0,3.9
2007,1,1,13.6,2523.0,63.0,2.7
2017,1,0,12.9,2755.0,174.5,31.0
2009,3,0,10.9,2497.0,215.0,10.3
2010,1,0,16.07,1995.0,181.0,7.75
2012,3,1,18.9,998.0,67.1,3.2
2013,1,1,25.47,1248.0,88.5,4.85
2016,1,0,15.68,1999.0,177.0,34.08
2017,1,1,24.52,1248.0,88.5,8.1
2016,1,1,25.0,1396.0,69.01,2.35
2012,3,1,20.92,998.0,67.1,1.8
2015,3,1,21.1,814.0,55.2,3.42
2010,1,0,11.4,2953.0,153.86,5.34
2018,1,0,12.62,2198.0,158.0,31.99
2011,1,1,20.54,1598.0,103.6,4.75
2014,3,0,19.12,1373.0,91.1,6.1
2013,3,1,21.1,814.0,55.2,3.69
2012,1,0,14.16,1968.0,174.3,15.0
2016,1,1,16.0,2179.0,140.0,14.5
2013,1,1,28.4,1248.0,74.0,5.65
2011,1,1,21.1,1248.0,73.9,2.5
2017,1,0,19.71,2143.0,201.15,38.5
2014,1,1,19.01,1461.0,108.45,5.49
2013,3,1,19.1,1197.0,85.8,3.55
2014,1,1,12.99,2494.0,100.6,10.75
2016,3,1,15.8,1591.0,121.3,11.0
2014,1,1,21.79,1248.0,88.73,4.5
2014,1,1,15.1,2179.0,140.0,8.42
2017,3,0,18.0,1497.0,117.3,11.6
2016,1,0,16.36,2179.0,187.7,33.63
2008,1,1,17.8,1399.0,68.0,2.25
2010,3,0,10.8,2497.0,150.0,12.95
2014,1,0,17.68,1968.0,174.33,25.02
2014,3,1,18.5,1198.0,86.8,3.95
2011,3,0,16.8,1497.0,118.0,4.4
2015,3,1,16.47,1198.0,73.9,4.95
2010,1,1,12.05,2179.0,120.0,5.5
2011,3,1,16.8,1497.0,116.3,3.25
2013,3,1,15.0,1598.0,103.5,4.02
2016,1,1,16.0,2179.0,140.0,11.73
2012,1,1,15.0,1896.0,105.0,9.5
2017,3,0,21.4,1197.0,83.1,8.6
2013,1,1,25.8,1498.0,98.6,4.0
2015,3,1,15.04,1598.0,103.2,5.55
2015,3,1,22.74,796.0,47.3,2.5
2017,1,0,18.0,2993.0,255.0,41.6
2015,3,0,18.0,1497.0,117.3,7.41
2014,1,1,19.01,1461.0,108.5,6.5
2008,3,1,19.7,796.0,46.3,1.2
2015,1,1,14.24,2755.0,174.5,23.0
2012,1,1,21.9,1396.0,90.0,2.74
2013,1,1,20.0,1399.0,68.0,3.9
2017,1,1,24.3,1248.0,88.5,8.0
2012,1,1,22.32,1582.0,126.32,4.0
2016,3,0,12.95,1999.0,152.88,17.75
2013,1,1,21.1,1248.0,73.9,5.05
2011,3,0,10.8,1984.0,132.0,12.0
2016,1,0,13.0,2143.0,204.0,29.6
2015,1,1,19.87,1461.0,83.8,6.5
2014,3,0,15.5,1198.0,86.7,4.75
2016,1,0,9.0,1984.0,181.0,24.36
2011,3,1,17.5,1197.0,85.8,3.2
2016,3,1,22.5,998.0,67.04,3.6
2017,3,1,16.8,796.0,34.2,3.58
2011,1,1,21.5,1248.0,88.8,2.5
2013,1,1,23.5,1498.0,90.0,3.5
2015,3,0,19.16,2494.0,158.2,25.0
2010,3,1,22.5,998.0,67.04,1.75
2005,1,0,11.0,2987.0,198.5,10.0
2018,3,0,21.4,1197.0,83.1,7.75
2016,3,1,18.7,1199.0,88.7,6.45
2017,1,0,15.4,2179.0,120.0,10.0
2014,3,1,16.47,1198.0,74.0,4.5
2015,3,1,17.0,1197.0,80.0,3.4
2010,3,0,12.1,2362.0,164.7,4.5
2015,3,1,18.9,998.0,67.1,4.3
2018,1,0,18.12,1995.0,190.0,46.0
2016,3,0,24.07,998.0,67.1,3.4
2013,1,0,14.84,2143.0,170.0,14.5
2013,3,1,24.7,796.0,47.3,2.1
2012,3,1,18.6,1197.0,85.8,3.65
2014,3,1,18.2,1199.0,82.5,3.0
2009,1,1,23.0,1396.0,90.0,3.95
2012,1,0,11.9,2496.0,163.2,6.75
2013,1,1,21.43,1364.0,87.2,6.53
2015,1,1,13.0,2982.0,168.5,22.0
2013,3,0,14.3,1598.0,103.52,4.75
2017,3,0,16.5,1198.0,86.8,5.99
2011,3,1,16.47,1198.0,73.9,3.05
2010,3,1,16.47,1198.0,73.9,2.4
2007,3,1,18.2,998.0,67.1,1.3
2016,1,1,23.59,1364.0,67.06,6.71
2014,1,1,15.1,2179.0,140.0,7.2
2016,3,0,18.9,1197.0,82.0,5.4
2015,1,1,22.7,1498.0,89.84,6.63
2016,0,1,17.5,1373.0,80.46,7.5
2018,3,0,18.0,1497.0,117.3,14.21
2010,3,1,17.0,1497.0,118.0,3.0
2017,3,1,23.1,998.0,67.04,5.11
2011,3,1,15.04,1598.0,103.6,3.39
2017,1,0,11.36,2755.0,171.5,22.99
2009,3,1,18.5,1197.0,80.0,2.35
2012,1,1,23.2,1248.0,73.94,2.85
2014,1,0,17.68,1968.0,174.33,18.5
2014,3,1,13.24,1598.0,102.57,5.99
2008,3,1,13.5,1799.0,130.0,3.0
2016,3,1,23.84,1199.0,84.0,3.6
2014,1,0,16.55,1968.0,147.51,24.0
2015,3,1,19.1,1197.0,85.8,6.26
2010,1,1,14.24,2755.0,174.5,13.7
2016,1,0,15.26,2143.0,203.2,35.0
2015,1,1,21.9,1396.0,90.0,5.02
2015,3,1,21.5,1197.0,81.8,3.1
2012,1,1,20.54,1598.0,103.6,5.5
2014,3,1,19.1,1197.0,85.8,3.59
2015,1,1,20.4,1248.0,91.7,4.65
2009,3,1,17.0,1497.0,118.0,3.8
2016,1,1,19.67,1582.0,126.2,12.5
2017,1,1,25.6,1498.0,98.6,12.9
2015,3,1,14.0,796.0,35.0,2.35
2015,3,1,20.4,1197.0,81.8,4.15
2012,1,0,14.0,2987.0,224.0,22.58
2016,3,1,24.7,796.0,47.3,2.65
2010,3,1,15.6,1196.0,70.0,2.25
2016,1,1,13.68,2393.0,147.8,16.0
2013,1,0,18.48,1995.0,177.0,19.5
2015,1,0,13.01,2199.0,194.3,21.0
2012,1,0,22.48,1995.0,190.0,17.5
2010,1,1,17.8,1399.0,68.0,2.41
2014,1,0,12.7,2179.0,187.7,29.93
2009,3,1,19.7,796.0,46.3,1.02
2009,1,1,11.5,2982.0,171.0,11.0
2013,3,1,15.8,1499.0,110.0,5.35
2017,3,1,21.4,1197.0,83.1,5.65
2015,1,0,23.8,1998.0,112.0,22.0
2013,3,0,17.01,1591.0,121.4,5.95
2011,1,1,20.0,1399.0,68.0,2.35
2014,1,1,25.8,1498.0,98.6,4.1
2012,1,1,19.01,1461.0,108.45,5.4
2017,1,1,23.0,1498.0,98.96,8.45
2013,1,0,11.2,2993.0,241.0,42.5
2010,1,1,14.24,2755.0,174.5,10.75
2010,2,1,13.45,1086.0,62.1,1.65
2015,1,0,11.18,2696.0,184.0,11.03
2016,3,1,23.1,998.0,67.04,3.5
2016,3,1,18.6,1197.0,81.83,6.3
2014,3,1,18.88,999.0,123.24,6.75
2017,1,1,26.21,1248.0,88.5,7.5
2013,1,0,17.11,1968.0,174.33,15.5
2015,3,1,18.0,1198.0,86.7,4.65
2016,3,0,15.63,1499.0,110.4,7.58
2013,3,1,20.92,998.0,67.1,2.2
2011,1,0,16.77,2967.0,241.38,21.0
2011,1,0,18.33,1968.0,167.7,5.25
2016,1,1,28.4,1248.0,74.0,5.22
2011,1,1,19.2,1461.0,65.0,2.0
2018,3,1,21.56,1462.0,103.25,9.18
2013,3,1,26.0,624.0,35.0,1.74
2011,3,0,16.8,1497.0,118.0,4.45
2017,3,1,18.16,1196.0,86.8,4.95
2014,1,1,22.54,1396.0,88.73,5.64
2016,3,1,18.88,1499.0,110.4,6.9
2011,1,0,16.55,1968.0,147.51,13.95
2013,1,0,20.58,1995.0,143.0,17.0
2012,1,1,13.93,2179.0,138.03,4.6
2010,1,1,12.05,2179.0,120.0,5.21
2017,3,1,15.29,1591.0,121.3,12.34
2006,3,1,16.9,1497.0,100.0,1.5
2015,1,0,17.05,1995.0,184.0,22.99
2010,1,0,14.7,2993.0,241.4,40.0
2008,3,1,19.7,796.0,46.3,1.2
2011,3,0,19.2,1197.0,80.0,2.9
2016,3,0,14.62,1999.0,149.92,13.9
2016,1,1,28.09,1248.0,88.5,7.85
2016,1,0,15.3,2993.0,258.0,54.45
2012,1,1,13.58,2499.0,78.0,4.75
2011,1,1,20.64,1498.0,108.5,3.25
2015,3,1,17.8,1497.0,117.3,7.1
2017,3,1,20.4,1197.0,81.8,4.65
2012,1,1,19.33,1968.0,138.1,5.0
2015,3,1,18.6,1197.0,81.83,4.95
2014,1,1,15.1,2179.0,140.0,9.8
2019,1,0,18.0,2987.0,258.0,78.8
2015,3,1,23.1,998.0,67.04,2.99
2014,3,1,15.04,1598.0,103.2,4.45
2011,3,1,23.9,624.0,37.48,0.75
2016,0,1,25.0,1197.0,81.86,5.0
2014,1,1,22.77,1498.0,98.59,5.0
2015,3,0,14.62,1999.0,149.92,9.69
2015,1,1,18.2,1248.0,73.74,5.5
2015,1,1,20.14,1498.0,88.8,5.11
2012,3,1,16.25,1198.0,75.0,2.19
2012,1,1,20.54,1598.0,103.6,4.25
2013,1,0,11.18,2696.0,184.0,14.5
2014,1,1,19.87,1461.0,83.14,5.65
2016,1,0,12.9,2755.0,174.5,22.5
2004,3,0,11.3,1794.0,125.0,1.5
2012,3,1,20.36,1197.0,78.9,3.2
2012,1,1,23.0,1396.0,90.0,4.5
2014,1,1,25.8,1498.0,98.6,4.5
2014,1,0,22.32,1582.0,126.32,8.0
2018,1,0,17.9,2143.0,136.0,28.9
2015,1,1,20.14,1498.0,88.8,4.1
2017,3,0,21.4,1197.0,83.1,7.22
2014,1,1,22.9,1248.0,74.0,5.8
2013,1,1,14.0,2489.0,95.0,3.5
2013,1,1,22.7,1498.0,89.84,6.35
2015,1,1,15.1,2179.0,140.0,8.85
2010,3,1,18.6,1199.0,79.4,2.0
2012,3,1,17.01,1591.0,121.3,5.5
2014,3,1,18.9,1197.0,82.0,2.3
2014,1,1,19.01,1461.0,108.45,7.95
2016,3,1,19.1,1197.0,81.86,6.16
2012,3,1,20.36,1197.0,78.9,2.85
2016,3,0,13.7,1991.0,183.0,25.0
2008,1,1,15.8,2148.0,170.0,10.36
2016,3,0,15.04,1991.0,183.0,26.0
2013,1,1,22.32,1582.0,126.32,4.35
2016,1,1,14.95,2489.0,93.7,4.5
2015,1,1,26.59,1248.0,74.0,5.0
2014,3,1,20.36,1197.0,78.9,3.67
2014,1,1,14.0,2179.0,138.1,6.0
2018,3,1,18.9,1197.0,82.0,6.34
2012,3,0,16.82,1998.0,189.08,22.0
2006,3,1,13.4,1794.0,125.0,1.67
2014,3,1,14.28,1798.0,138.03,7.95
2018,3,1,10.4,2393.0,163.5,9.74
2011,1,1,16.0,1997.0,140.0,6.0
2013,3,0,17.44,1998.0,189.08,21.5
2014,0,1,33.54,998.0,67.04,3.9
2009,1,1,21.1,1248.0,73.9,2.35
2012,1,1,22.07,1199.0,73.9,2.65
2011,3,1,20.36,1197.0,78.9,3.16
2009,3,1,19.0,998.0,66.1,2.05
2013,0,1,26.6,998.0,58.16,2.95
2014,3,1,20.51,998.0,67.04,3.9
2017,1,1,24.2,1498.0,98.6,6.68
2017,3,1,21.1,814.0,55.2,3.5
2017,3,0,14.84,1598.0,103.52,8.11
2017,1,1,28.09,1248.0,88.5,8.3
2016,1,0,15.26,2143.0,203.2,45.61
2010,1,0,20.0,1968.0,138.1,4.45
2017,1,1,24.3,1248.0,88.5,7.85
2011,2,1,13.45,1086.0,62.1,3.1
2014,1,1,24.0,1120.0,70.0,3.75
2017,1,1,25.47,1248.0,88.5,7.65
2013,3,1,17.0,1197.0,80.0,4.9
2018,1,0,16.0,2179.0,140.0,16.52
2016,3,0,13.7,1798.0,157.75,14.05
2016,3,1,20.73,1373.0,91.1,6.75
2016,1,1,19.67,1582.0,126.2,9.2
2008,3,1,17.0,1497.0,118.0,2.75
2016,1,1,13.5,2198.0,157.7,20.5
2012,1,1,21.9,1396.0,90.0,4.25
2016,3,1,17.0,1497.0,121.36,6.0
2015,3,1,17.0,1197.0,80.0,6.0
2008,3,1,16.1,1298.0,88.2,2.41
2015,3,0,19.0,1199.0,88.7,7.25
2014,1,1,11.1,2400.0,200.0,23.65
2016,3,1,21.4,1197.0,83.1,6.5
2017,1,0,17.9,2143.0,136.0,18.06
2016,3,1,25.17,799.0,53.3,3.2
2017,3,1,18.16,1196.0,86.8,6.42
2015,1,1,13.0,2982.0,168.5,23.0
2013,3,1,17.0,1497.0,118.0,5.9
2014,1,1,15.4,2523.0,75.0,7.75
2012,1,0,13.2,1995.0,170.0,15.0
2017,1,1,24.3,1248.0,88.5,9.0
2011,3,0,11.74,1796.0,186.0,11.5
2012,3,1,17.01,1591.0,121.3,6.2
2017,1,1,24.0,1186.0,73.97,5.92
2016,1,1,20.14,1498.0,88.0,6.29
2014,3,1,18.0,1198.0,86.7,4.12
2007,3,0,10.1,2354.0,152.0,3.8
2014,3,1,17.92,1086.0,62.1,2.7
2017,1,0,15.0,2143.0,107.3,20.28
2014,3,1,18.0,1198.0,86.7,3.9
2014,1,0,12.55,2982.0,168.5,16.5
2011,3,1,17.01,1591.0,121.3,3.7
2016,1,0,10.5,2993.0,271.23,79.0
2013,1,0,22.69,1995.0,190.0,17.99
2013,1,1,21.9,1396.0,88.76,3.9
2012,1,1,18.5,1399.0,68.0,3.12
2007,3,1,14.0,1061.0,64.0,1.65
2015,3,1,19.1,1197.0,81.86,3.5
2015,1,1,14.02,2179.0,118.3,4.85
2018,1,0,19.27,2143.0,167.62,39.22
2007,3,1,20.36,1197.0,78.9,2.0
2010,1,1,11.5,2982.0,171.0,10.45
2016,3,0,19.16,2494.0,158.2,27.0
2011,1,1,20.0,1399.0,68.0,2.25
2014,3,1,19.1,1197.0,81.86,3.45
2016,3,1,18.6,1197.0,81.83,6.14
2012,2,1,19.2,1086.0,68.05,2.85
2015,0,1,24.6,1193.0,55.23,3.25
2011,1,1,28.4,1248.0,73.75,4.0
2010,3,1,17.0,1497.0,118.0,2.59
2017,1,1,27.39,1248.0,74.0,6.96
2016,3,1,21.1,814.0,55.2,3.0
2012,1,1,20.14,1498.0,88.0,3.6
2014,1,1,25.44,936.0,57.6,3.7
2013,1,0,22.48,1995.0,190.0,21.75
2017,1,0,17.9,2143.0,170.0,45.0
2011,3,1,24.07,998.0,67.1,3.19
2015,3,1,20.14,1197.0,81.86,6.2
2013,3,1,19.81,1086.0,68.05,3.96
2016,1,1,23.4,1248.0,74.0,4.5
2017,1,1,25.4,1186.0,73.97,3.55
2014,1,1,22.71,1461.0,84.8,5.5
2016,3,1,15.8,1591.0,121.3,10.25
2017,1,0,12.9,2755.0,174.5,30.0
2014,3,1,18.5,1197.0,85.8,3.5
2014,1,1,23.08,1461.0,63.12,3.1
2010,3,1,17.5,1198.0,75.0,3.25
2017,1,1,23.0,1498.0,98.96,8.99
2015,3,1,15.04,1598.0,103.6,3.99
2015,1,1,19.01,1461.0,108.5,6.0
2015,1,0,15.73,1968.0,174.33,18.25
2012,1,1,12.99,2494.0,100.0,7.75
2017,3,1,17.57,1193.0,88.7,4.5
2014,1,1,11.5,2982.0,171.0,16.75
2012,1,0,16.09,1995.0,184.0,17.5
2016,1,1,22.7,1598.0,118.0,7.7
2012,3,1,17.0,1497.0,118.0,4.45
2015,1,1,26.59,1248.0,74.0,5.25
2017,1,0,22.69,1995.0,190.0,33.66
2013,3,0,19.34,1198.0,76.0,2.8
2018,3,0,21.4,1197.0,83.1,8.47
2018,1,1,26.21,1248.0,88.5,9.32
2017,1,0,17.9,2143.0,136.0,27.43
2015,1,1,24.5,1498.0,98.6,6.5
2014,1,1,12.99,2494.0,100.6,9.5
2015,1,0,14.74,2993.0,270.9,31.8
2013,3,1,17.6,1496.0,88.8,4.2
2013,1,1,25.44,936.0,57.6,3.85
2012,3,1,12.8,2354.0,177.6,6.0
2007,3,1,19.7,796.0,46.3,1.65
2013,1,0,19.3,1968.0,141.0,14.5
2011,1,1,12.8,2494.0,102.0,7.1
2016,1,0,17.11,1968.0,174.33,28.0
2017,1,1,24.3,1248.0,88.5,9.38
2016,3,1,18.9,1197.0,82.0,4.78
2003,3,1,13.4,1794.0,125.0,1.7
2019,1,0,17.6,2179.0,153.86,17.85
2010,3,1,17.0,1197.0,80.0,2.75
2014,3,1,17.01,1591.0,121.3,5.95
2011,3,1,14.0,796.0,35.0,1.5
2019,3,1,24.7,796.0,47.3,3.8
2017,1,0,19.27,2143.0,167.62,38.5
2011,3,1,19.81,1086.0,68.05,2.15
2010,3,0,14.67,1798.0,177.46,3.75
2016,1,0,21.5,1498.0,108.5,8.95
2010,3,1,14.8,1799.0,130.2,2.95
2010,3,0,12.05,1995.0,154.0,10.49
2007,3,1,17.92,1086.0,62.1,1.85
2009,3,0,11.1,2354.0,142.0,5.25
2014,1,1,20.77,1248.0,88.76,5.99
2015,1,1,18.6,1388.0,67.0,3.82
2012,1,0,12.07,2967.0,241.4,39.0
2016,1,0,17.11,1968.0,174.33,25.75
2012,1,1,22.3,1248.0,74.0,2.2
2008,1,1,18.1,1493.0,110.0,2.0
2018,1,0,16.1,1950.0,194.0,56.5
2014,1,0,22.69,1995.0,190.0,21.0
2014,1,1,24.0,1120.0,70.0,4.0
2011,3,0,16.95,1197.0,78.9,3.83
2016,3,1,16.1,1197.0,85.0,5.89
2010,3,1,17.92,1086.0,62.1,1.36
2013,1,0,17.54,2993.0,313.0,44.0
2014,0,1,22.1,1586.0,85.7,3.26
2016,3,1,17.43,1396.0,105.5,8.0
2012,1,1,23.4,1248.0,74.0,4.25
2018,1,1,28.4,1248.0,74.0,6.0
2016,1,0,19.5,1968.0,141.0,16.61
2013,1,1,19.6,1461.0,108.45,7.26
2005,1,1,10.5,2179.0,120.0,4.0
2016,1,0,18.12,1995.0,190.0,34.51
2003,3,1,17.3,1061.0,64.0,0.95
2007,3,1,14.0,1061.0,64.0,2.2
2017,3,1,18.6,1197.0,81.83,5.75
2016,1,0,18.0,2993.0,255.0,36.75
2009,3,0,11.7,1796.0,178.0,10.0
2012,1,1,21.64,1461.0,84.8,4.05
2011,1,0,12.07,2967.0,241.4,22.0
2017,1,0,17.9,2143.0,136.0,27.87
2018,1,1,24.3,1248.0,88.5,8.75
2016,1,1,19.3,1248.0,73.9,4.79
2018,1,1,21.13,1498.0,108.4,11.92
2016,1,0,12.07,2967.0,241.4,53.11
2006,3,1,18.9,998.0,67.1,1.15
2014,1,1,25.1,1498.0,98.6,7.45
2017,3,1,21.1,814.0,55.2,3.5
2018,1,0,13.0,2987.0,265.0,70.15
2013,1,0,13.2,1995.0,170.0,19.5
2012,3,0,12.05,1995.0,154.0,15.0
2017,1,1,17.45,1493.0,100.0,7.57
2012,3,1,18.5,1197.0,85.8,4.4
2016,1,0,15.87,2993.0,308.43,60.0
2010,3,1,18.6,1199.0,79.4,1.6
2014,3,1,19.1,1197.0,85.8,4.9
2014,1,1,20.77,1248.0,88.8,5.95
2015,1,1,20.45,1461.0,83.8,5.35
2014,3,0,15.5,1198.0,86.7,5.4
2015,1,0,17.11,1968.0,174.33,23.45
2002,1,1,18.7,1896.0,66.0,1.9
2016,1,1,25.8,1498.0,98.6,6.1
2006,1,1,12.8,2494.0,102.0,4.95
2013,3,1,21.1,814.0,55.2,2.5
2018,3,1,22.7,799.0,53.64,3.48
2012,1,1,22.9,1248.0,74.0,4.4
2008,1,1,9.5,2835.0,118.6,7.99
2008,1,0,13.1,2400.0,215.0,10.99
2014,1,0,12.55,2982.0,168.5,18.5
2018,1,1,16.3,1956.0,170.0,21.69
2014,1,1,23.4,1248.0,74.0,5.17
2011,1,1,22.32,1582.0,126.32,4.5
2014,1,1,12.05,2179.0,120.0,6.75
2013,3,1,19.81,1086.0,68.05,3.12
2011,1,1,12.99,2494.0,100.6,8.25
2017,1,0,11.36,2755.0,171.5,20.14
2013,1,1,12.99,2494.0,100.0,12.6
2015,1,1,23.4,1248.0,74.0,6.61
2016,1,0,17.01,1582.0,126.2,13.23
2008,1,1,12.99,2494.0,100.0,4.75
2011,1,1,20.54,1598.0,103.6,2.9
2015,1,1,14.8,2499.0,80.0,5.5
2014,1,0,11.18,2696.0,184.0,9.47
2008,3,1,20.36,1197.0,78.9,1.95
2011,3,1,20.36,1197.0,78.9,2.2
2013,3,1,18.0,1198.0,86.7,4.35
2016,3,0,23.1,998.0,67.04,4.5
2013,3,1,18.9,1197.0,82.0,3.55
2015,1,1,19.3,1248.0,73.9,4.75
2012,3,1,20.36,1197.0,78.9,4.52
2012,1,0,15.06,1995.0,177.0,12.75
2014,1,0,17.11,1968.0,174.33,20.04
2014,1,1,20.45,1461.0,83.8,6.5
2007,1,1,11.56,3200.0,199.3,7.5
2016,3,0,22.5,998.0,67.0,4.15
2007,3,1,13.5,1799.0,130.0,2.5
2016,3,1,18.6,1197.0,81.83,5.4
2016,3,1,24.07,998.0,67.1,3.15
2015,1,0,12.07,2967.0,241.4,52.5
2016,3,1,18.6,1197.0,81.83,5.95
2019,3,0,23.84,1199.0,83.83,6.97
2011,3,1,20.36,1197.0,78.9,3.2
2013,1,1,20.46,1461.0,83.8,6.69
2014,1,1,13.49,2179.0,138.03,5.9
2009,3,1,18.5,1197.0,80.0,2.25
2013,1,1,23.4,1248.0,74.0,4.5
2015,3,1,22.0,814.0,55.0,2.61
2010,1,0,14.84,2143.0,170.0,11.5
2016,3,0,16.82,1998.0,189.08,35.0
2010,3,1,26.0,624.0,35.0,0.5
2015,1,1,26.21,1248.0,88.5,5.75
2017,1,1,22.0,1582.0,126.2,11.5
2015,3,1,21.1,814.0,55.2,2.75
2016,1,0,18.12,1995.0,190.0,31.5
2016,3,1,19.4,1198.0,86.8,4.92
2012,1,1,23.2,1248.0,73.94,3.52
2014,1,0,18.88,1995.0,184.0,17.55
2016,1,1,26.59,1248.0,74.0,5.8
2013,1,1,23.4,1248.0,74.0,6.95
2013,3,1,16.95,1498.0,97.6,2.4
2013,1,0,14.39,1998.0,163.7,5.25
2012,3,1,17.5,1298.0,85.8,4.25
2008,1,1,19.09,1396.0,69.0,1.5
2016,1,1,24.0,1120.0,70.0,4.5
2014,1,1,22.3,1248.0,74.0,2.5
2006,1,1,17.8,1399.0,68.0,1.55
2016,1,1,19.87,1461.0,83.8,6.5
2015,1,1,24.0,1120.0,70.0,4.96
2012,3,1,19.4,1198.0,86.8,3.25
2010,3,0,12.3,1781.0,163.2,8.5
2014,3,1,24.7,796.0,47.3,2.75
2011,3,1,16.2,1599.0,103.2,3.4
2013,1,1,20.77,1248.0,88.8,7.0
2012,3,1,12.9,1598.0,102.5,3.21
2016,1,1,19.67,1582.0,126.2,14.25
2014,1,1,20.34,1498.0,103.2,6.5
2014,3,1,17.4,1497.0,117.3,5.49
2005,3,1,16.8,1341.0,83.0,0.8
2015,3,0,18.9,1197.0,82.0,5.91
2019,3,1,18.9,1197.0,81.86,6.44
2012,0,1,26.2,998.0,58.2,2.9
2015,3,1,18.9,1197.0,82.0,4.6
2016,3,1,18.6,1197.0,81.83,7.21
2016,1,1,19.87,1461.0,83.8,8.0
2009,1,1,19.3,1248.0,73.9,3.5
2008,1,1,12.8,2494.0,102.0,5.9
2015,3,1,25.4,624.0,37.5,1.74
2019,3,1,18.12,1196.0,86.8,6.8
2017,3,1,18.6,1197.0,81.83,7.5
2016,3,1,15.4,1497.0,117.3,8.0
2015,1,1,27.4,1498.0,98.6,5.99
2017,1,1,19.67,1582.0,126.2,12.9
2018,3,1,21.4,1197.0,83.1,7.0
2014,1,0,14.16,1968.0,174.3,35.0
2015,1,1,25.8,1498.0,98.6,5.5
2010,1,0,11.0,2993.0,235.0,18.46
2010,3,1,15.6,1196.0,70.0,2.4
2002,3,1,18.9,998.0,67.1,1.0
2012,3,1,19.81,1086.0,68.05,2.65
2015,1,0,21.66,1498.0,103.52,5.96
2015,1,0,17.85,2967.0,300.0,75.0
2017,3,0,15.04,1991.0,183.0,27.15
2008,3,0,10.4,2773.0,201.0,10.5
2015,3,1,20.73,1373.0,91.1,6.7
2013,1,1,22.7,1498.0,89.84,4.9
2017,1,1,16.5,1493.0,70.0,8.0
2018,3,1,24.07,998.0,67.1,3.63
2015,3,1,17.5,1197.0,85.8,4.8
2017,3,1,17.57,1193.0,88.7,4.25
2018,1,0,10.91,3198.0,197.2,30.27
2013,1,1,15.8,2148.0,170.0,14.25
2012,3,0,16.95,1197.0,78.9,3.41
2009,3,1,17.0,1497.0,118.0,2.78
2015,1,0,19.3,1968.0,141.0,15.5
2017,1,1,25.0,1396.0,69.0,3.0
2012,3,1,18.9,998.0,67.1,2.3
2017,1,1,19.67,1582.0,126.2,13.28
2009,3,1,19.0,998.0,66.1,2.25
2011,3,1,22.5,998.0,67.04,3.36
2014,3,1,17.3,1497.0,117.3,4.25
2012,3,1,20.36,1197.0,78.9,4.3
2018,1,1,22.54,1396.0,88.73,9.18
2017,3,1,23.1,998.0,67.04,4.99
2011,3,1,13.4,1798.0,157.8,3.75
2010,1,1,20.0,1399.0,68.0,2.5
2016,1,1,27.3,1498.0,98.6,7.2
2016,1,0,15.0,2143.0,204.0,29.5
2015,1,0,17.9,2143.0,136.0,17.55
2012,1,0,18.5,1985.0,163.0,12.0
2009,1,0,11.8,2967.0,246.7,13.5
2014,1,0,22.32,1582.0,126.32,5.1
